Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985827.145,-95.8708,84.1292,-95.8708,97.2779,29.3655,0.9575,0.0000,0.6390,lazy
1775985827.195,-9.9240,74.2052,85.9467,97.1839,27.9171,0.9504,0.0000,0.6940,lazy
1775985827.246,0.0000,74.2052,9.9240,95.4896,30.3384,0.9504,0.0000,0.6940,lazy
1775985827.298,-3.6878,70.5174,-3.6878,98.9611,26.9954,0.9602,0.0000,0.7070,lazy
1775985827.350,0.0000,70.5174,3.6878,93.2839,26.1841,0.9602,1.0000,0.7070,lazy
1775985827.402,2.0422,72.5596,2.0422,96.6491,24.9034,0.9572,0.8500,0.7140,lazy
1775985827.455,0.0000,72.5596,-2.0422,95.6423,26.2320,0.9572,0.8500,0.7140,lazy
1775985827.507,0.0000,72.5596,0.0000,97.2975,27.6007,0.9572,0.8500,0.7140,lazy
1775985827.559,10.1590,82.7186,10.1590,98.5494,26.3452,0.9379,0.1036,0.6320,lazy
1775985827.611,42.7354,125.4540,32.5764,94.9138,25.2803,0.9175,0.0000,0.6440,lazy
1775985827.664,0.0000,125.4540,-42.7354,100.0000,27.1111,0.9175,0.0000,0.6440,lazy
1775985827.718,0.0000,125.4540,0.0000,97.3271,26.0197,0.9175,0.0000,0.6440,lazy
1775985827.770,0.0000,125.4540,0.0000,97.5969,25.0562,0.9175,0.0000,0.6440,lazy
1775985827.822,0.0000,125.4540,0.0000,93.1224,23.9603,0.9175,0.0000,0.6440,lazy
1775985827.874,0.0000,125.4540,0.0000,82.4008,23.8240,0.9175,0.0000,0.6440,lazy
1775985827.926,0.0000,125.4540,0.0000,83.9281,24.0102,0.9175,0.0000,0.6440,lazy
1775985827.978,0.5045,125.9586,0.5045,82.7855,22.1153,0.9400,0.0000,0.6660,lazy
1775985828.031,0.0000,125.9586,-0.5045,40.6778,21.4353,0.9400,0.0000,0.6660,lazy
1775985828.085,0.0000,125.9586,0.0000,32.9105,22.5656,0.9400,0.0000,0.6660,lazy
1775985828.138,0.0000,125.9586,0.0000,30.2291,21.1354,0.9400,0.0000,0.6660,lazy
1775985828.191,41.1512,167.1098,41.1512,29.9424,22.4200,0.9592,0.0000,0.6320,lazy
1775985828.244,0.0000,167.1098,-41.1512,33.7720,18.6350,0.9592,0.0000,0.6320,lazy
1775985828.298,0.0000,167.1098,0.0000,33.3414,20.7152,0.9592,0.0000,0.6320,lazy
1775985828.352,0.0000,167.1098,0.0000,28.8401,15.2354,0.9592,0.0000,0.6320,lazy
1775985828.456,0.0000,167.1098,0.0000,19.7474,8.9968,0.9592,0.0000,0.6320,lazy
1775985828.508,9.0960,176.2058,9.0960,20.1387,11.0412,0.9548,0.0000,0.7000,lazy
1775985828.560,0.0000,176.2058,-9.0960,22.6874,8.6217,0.9548,0.0000,0.7000,lazy
1775985828.613,0.0000,176.2058,0.0000,20.4726,6.3916,0.9548,0.0000,0.7000,lazy
1775985828.665,0.0000,176.2058,0.0000,24.0104,9.0951,0.9548,0.0000,0.7000,lazy
1775985828.716,0.0000,176.2058,0.0000,21.5062,9.0552,0.9548,0.0000,0.7000,lazy
1775985828.768,0.0000,176.2058,0.0000,22.9122,8.1397,0.9548,0.0000,0.7000,lazy
1775985828.821,0.0000,176.2058,0.0000,24.2082,7.9130,0.9548,0.0000,0.7000,lazy
1775985828.873,1.5560,177.7617,1.5560,22.5806,10.3182,0.9729,0.0000,0.7000,lazy
1775985828.927,0.0000,177.7617,-1.5560,27.3518,13.3662,0.9729,0.0000,0.7000,lazy
1775985828.983,0.0000,177.7617,0.0000,32.1321,13.8478,0.9729,0.0000,0.7000,lazy
1775985829.037,0.0000,177.7617,0.0000,32.8194,16.1381,0.9729,0.0000,0.7000,lazy
1775985829.090,0.0000,177.7617,0.0000,36.5686,14.2108,0.9729,0.0000,0.7000,lazy
1775985829.142,-5.4031,172.3586,-5.4031,37.7797,16.1562,0.9638,0.0504,0.6800,lazy
1775985829.194,0.0000,172.3586,5.4031,39.8173,17.2859,0.9638,0.0504,0.6800,lazy
1775985829.248,0.0000,172.3586,0.0000,42.0468,15.7121,0.9638,0.0504,0.6800,lazy
1775985829.301,0.0000,172.3586,0.0000,47.2740,15.5689,0.9638,0.0504,0.6800,lazy
1775985829.353,-25.1636,147.1949,-25.1636,48.2448,19.7705,0.9665,0.2850,0.6960,lazy
1775985829.405,0.0000,147.1949,25.1636,49.3870,20.6590,0.9665,0.2850,0.6960,lazy
1775985829.459,0.0000,147.1949,0.0000,44.4793,21.9652,0.9665,0.2850,0.6960,lazy
1775985829.512,0.0000,147.1949,0.0000,49.7325,20.5636,0.9665,0.2850,0.6960,lazy
1775985829.564,-41.3281,105.8668,-41.3281,47.6649,23.9300,0.9305,0.6704,0.6870,lazy
1775985829.616,0.0000,105.8668,41.3281,51.4473,19.3971,0.9305,0.6704,0.6870,lazy
1775985829.669,0.0000,105.8668,0.0000,48.5454,23.9708,0.9305,0.6704,0.6870,lazy
1775985829.721,-23.5476,82.3192,-23.5476,54.7392,27.5343,0.9776,0.8900,0.7080,lazy
1775985829.774,0.0000,82.3192,23.5476,49.6757,31.1279,0.9776,0.8900,0.7080,lazy
1775985829.826,0.0000,82.3192,0.0000,50.6122,26.8968,0.9776,0.8900,0.7080,lazy
1775985829.879,0.0000,82.3192,0.0000,49.3189,30.2760,0.9776,0.8900,0.7080,lazy
1775985829.932,8.6584,90.9776,8.6584,48.7491,29.7112,0.9402,0.8092,0.6700,lazy
1775985829.984,0.0000,90.9776,-8.6584,47.6126,32.3712,0.9402,0.8092,0.6700,lazy
1775985830.036,0.0000,90.9776,0.0000,47.2290,28.5015,0.9402,0.8092,0.6700,lazy
1775985830.088,0.0000,90.9776,0.0000,45.2429,29.7303,0.9402,0.8092,0.6700,lazy
1775985830.142,0.0000,90.9776,0.0000,49.3303,27.8500,0.9402,0.8092,0.6700,lazy
1775985830.195,0.0000,90.9776,0.0000,47.8752,29.3894,0.9402,0.8092,0.6700,lazy
1775985830.247,31.4516,122.4293,31.4516,51.1310,28.4125,0.9498,0.5159,0.7230,lazy
1775985830.299,0.0000,122.4293,-31.4516,42.7650,26.5890,0.9498,0.5159,0.7230,lazy
1775985830.354,0.0000,122.4293,0.0000,46.8456,24.1856,0.9498,0.5159,0.7230,lazy
1775985830.511,0.0000,122.4293,0.0000,46.9896,27.7887,0.9498,0.5159,0.7230,lazy
1775985830.563,43.7112,166.1405,43.7112,46.5467,25.5434,0.9507,0.1084,0.6620,lazy
1775985830.617,0.0000,166.1405,-43.7112,44.9834,25.4918,0.9507,0.1084,0.6620,lazy
1775985830.670,0.0000,166.1405,0.0000,44.1239,24.8339,0.9507,0.1084,0.6620,lazy
1775985830.723,12.0682,178.2087,12.0682,36.0921,23.2598,0.9632,0.0000,0.6950,lazy
1775985830.776,0.0000,178.2087,-12.0682,25.4646,22.4914,0.9632,0.0000,0.6950,lazy
1775985830.829,0.0000,178.2087,0.0000,26.6026,21.0519,0.9632,0.0000,0.6950,lazy
1775985830.881,-0.9325,177.2762,-0.9325,26.1309,20.9870,0.9569,0.0087,0.6660,lazy
1775985830.934,-1.0425,176.2337,-0.1100,24.8594,14.6850,0.9646,0.0183,0.6860,lazy
1775985830.987,0.0000,176.2337,1.0425,26.6136,10.0246,0.9646,0.0183,0.6860,lazy
1775985831.040,0.0000,176.2337,0.0000,27.1228,8.5928,0.9646,0.0183,0.6860,lazy
1775985831.096,0.0000,176.2337,0.0000,23.8301,10.1643,0.9646,0.0183,0.6860,lazy
1775985831.150,0.1470,176.3807,0.1470,25.9165,9.3712,0.9717,0.0170,0.6640,lazy
1775985831.205,0.0000,176.3807,-0.1470,21.8828,7.7474,0.9717,0.0170,0.6640,lazy
1775985831.259,0.0000,176.3807,0.0000,22.7586,9.3991,0.9717,0.0170,0.6640,lazy
1775985831.366,-6.0488,170.3319,-6.0488,23.5701,8.5230,0.9690,0.0731,0.6670,lazy
1775985831.418,3.1736,173.5054,9.2224,21.7418,4.9189,0.9588,0.0437,0.6380,lazy
1775985831.470,0.0000,173.5054,-3.1736,21.6791,4.2844,0.9588,0.0437,0.6380,lazy
