Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985827.145,-95.8708,84.1292,-95.8708,94.6749,27.9410,0.9575,0.0000,0.6390,lazy
1775985827.195,-9.9240,74.2052,85.9467,95.4203,27.3009,0.9504,0.0000,0.6940,lazy
1775985827.246,0.0000,74.2052,9.9240,99.1524,26.4861,0.9504,0.0000,0.6940,lazy
1775985827.298,-3.6878,70.5174,-3.6878,94.1932,25.8490,0.9602,0.0000,0.7070,lazy
1775985827.350,0.0000,70.5174,3.6878,93.2380,27.2120,0.9602,1.0000,0.7070,lazy
1775985827.402,2.0422,72.5596,2.0422,93.6323,28.4272,0.9572,0.8500,0.7140,lazy
1775985827.455,0.0000,72.5596,-2.0422,97.1582,24.5137,0.9572,0.8500,0.7140,lazy
1775985827.507,0.0000,72.5596,0.0000,94.9076,28.7332,0.9572,0.8500,0.7140,lazy
1775985827.559,10.1590,82.7186,10.1590,95.5603,27.4933,0.9379,0.1036,0.6320,lazy
1775985827.611,42.7354,125.4540,32.5764,96.9432,26.9617,0.9175,0.0000,0.6440,lazy
1775985827.664,0.0000,125.4540,-42.7354,95.5618,25.3704,0.9175,0.0000,0.6440,lazy
1775985827.718,0.0000,125.4540,0.0000,96.1051,26.6644,0.9175,0.0000,0.6440,lazy
1775985827.770,0.0000,125.4540,0.0000,92.7405,23.1371,0.9175,0.0000,0.6440,lazy
1775985827.822,0.0000,125.4540,0.0000,80.7831,22.6688,0.9175,0.0000,0.6440,lazy
1775985827.874,0.0000,125.4540,0.0000,81.1796,24.1405,0.9175,0.0000,0.6440,lazy
1775985827.926,0.0000,125.4540,0.0000,65.3819,23.4355,0.9175,0.0000,0.6440,lazy
1775985827.978,0.5045,125.9586,0.5045,33.8739,22.7692,0.9400,0.0000,0.6660,lazy
1775985828.031,0.0000,125.9586,-0.5045,31.0184,18.1438,0.9400,0.0000,0.6660,lazy
1775985828.085,0.0000,125.9586,0.0000,27.0828,19.4646,0.9400,0.0000,0.6660,lazy
1775985828.138,0.0000,125.9586,0.0000,32.6330,18.3567,0.9400,0.0000,0.6660,lazy
1775985828.191,41.1512,167.1098,41.1512,33.0052,20.8581,0.9592,0.0000,0.6320,lazy
1775985828.244,0.0000,167.1098,-41.1512,26.9585,14.8758,0.9592,0.0000,0.6320,lazy
1775985828.298,0.0000,167.1098,0.0000,21.0063,8.1655,0.9592,0.0000,0.6320,lazy
1775985828.352,0.0000,167.1098,0.0000,19.2713,12.5863,0.9592,0.0000,0.6320,lazy
1775985828.456,0.0000,167.1098,0.0000,21.8977,9.6643,0.9592,0.0000,0.6320,lazy
1775985828.508,9.0960,176.2058,9.0960,23.3135,9.2477,0.9548,0.0000,0.7000,lazy
1775985828.560,0.0000,176.2058,-9.0960,22.1185,10.9672,0.9548,0.0000,0.7000,lazy
1775985828.613,0.0000,176.2058,0.0000,26.9290,10.0256,0.9548,0.0000,0.7000,lazy
1775985828.665,0.0000,176.2058,0.0000,21.6041,8.4235,0.9548,0.0000,0.7000,lazy
1775985828.716,0.0000,176.2058,0.0000,24.1942,8.2480,0.9548,0.0000,0.7000,lazy
1775985828.768,0.0000,176.2058,0.0000,27.3365,14.2449,0.9548,0.0000,0.7000,lazy
1775985828.821,0.0000,176.2058,0.0000,32.9334,11.2808,0.9548,0.0000,0.7000,lazy
1775985828.873,1.5560,177.7617,1.5560,29.2414,14.2532,0.9729,0.0000,0.7000,lazy
1775985828.927,0.0000,177.7617,-1.5560,33.1522,11.8210,0.9729,0.0000,0.7000,lazy
1775985828.983,0.0000,177.7617,0.0000,35.4538,15.4761,0.9729,0.0000,0.7000,lazy
1775985829.037,0.0000,177.7617,0.0000,36.8023,16.6089,0.9729,0.0000,0.7000,lazy
1775985829.090,0.0000,177.7617,0.0000,42.4605,17.2914,0.9729,0.0000,0.7000,lazy
1775985829.142,-5.4031,172.3586,-5.4031,45.7347,21.0320,0.9638,0.0504,0.6800,lazy
1775985829.194,0.0000,172.3586,5.4031,46.6701,23.0650,0.9638,0.0504,0.6800,lazy
1775985829.248,0.0000,172.3586,0.0000,46.5781,19.9025,0.9638,0.0504,0.6800,lazy
1775985829.301,0.0000,172.3586,0.0000,51.7468,25.1873,0.9638,0.0504,0.6800,lazy
1775985829.353,-25.1636,147.1949,-25.1636,50.8443,21.3948,0.9665,0.2850,0.6960,lazy
1775985829.405,0.0000,147.1949,25.1636,49.3286,22.4995,0.9665,0.2850,0.6960,lazy
1775985829.459,0.0000,147.1949,0.0000,52.0386,22.9264,0.9665,0.2850,0.6960,lazy
1775985829.512,0.0000,147.1949,0.0000,50.5388,31.0980,0.9665,0.2850,0.6960,lazy
1775985829.564,-41.3281,105.8668,-41.3281,48.3620,30.3022,0.9305,0.6704,0.6870,lazy
1775985829.616,0.0000,105.8668,41.3281,50.1714,30.9756,0.9305,0.6704,0.6870,lazy
1775985829.669,0.0000,105.8668,0.0000,49.6607,29.7794,0.9305,0.6704,0.6870,lazy
1775985829.721,-23.5476,82.3192,-23.5476,47.8260,27.8145,0.9776,0.8900,0.7080,lazy
1775985829.774,0.0000,82.3192,23.5476,47.1856,30.2951,0.9776,0.8900,0.7080,lazy
1775985829.826,0.0000,82.3192,0.0000,48.0291,26.1941,0.9776,0.8900,0.7080,lazy
1775985829.879,0.0000,82.3192,0.0000,47.3591,28.2354,0.9776,0.8900,0.7080,lazy
1775985829.932,8.6584,90.9776,8.6584,50.1182,29.0263,0.9402,0.8092,0.6700,lazy
1775985829.984,0.0000,90.9776,-8.6584,48.2955,31.9477,0.9402,0.8092,0.6700,lazy
1775985830.036,0.0000,90.9776,0.0000,43.1063,27.3015,0.9402,0.8092,0.6700,lazy
1775985830.088,0.0000,90.9776,0.0000,44.7064,27.0330,0.9402,0.8092,0.6700,lazy
1775985830.142,0.0000,90.9776,0.0000,45.9682,26.7291,0.9402,0.8092,0.6700,lazy
1775985830.195,0.0000,90.9776,0.0000,41.9768,24.8106,0.9402,0.8092,0.6700,lazy
1775985830.247,31.4516,122.4293,31.4516,42.5333,26.9524,0.9498,0.5159,0.7230,lazy
1775985830.299,0.0000,122.4293,-31.4516,38.5135,25.7475,0.9498,0.5159,0.7230,lazy
1775985830.354,0.0000,122.4293,0.0000,26.5480,20.5516,0.9498,0.5159,0.7230,lazy
1775985830.511,0.0000,122.4293,0.0000,25.7874,18.3377,0.9498,0.5159,0.7230,lazy
1775985830.563,43.7112,166.1405,43.7112,25.3995,19.0234,0.9507,0.1084,0.6620,lazy
1775985830.617,0.0000,166.1405,-43.7112,25.3766,15.3229,0.9507,0.1084,0.6620,lazy
1775985830.670,0.0000,166.1405,0.0000,26.4421,8.8936,0.9507,0.1084,0.6620,lazy
1775985830.723,12.0682,178.2087,12.0682,27.1303,7.5672,0.9632,0.0000,0.6950,lazy
1775985830.776,0.0000,178.2087,-12.0682,24.1863,9.0558,0.9632,0.0000,0.6950,lazy
1775985830.829,0.0000,178.2087,0.0000,28.5653,9.4302,0.9632,0.0000,0.6950,lazy
1775985830.881,-0.9325,177.2762,-0.9325,27.3481,8.3032,0.9569,0.0087,0.6660,lazy
1775985830.934,-1.0425,176.2337,-0.1100,25.9436,6.8194,0.9646,0.0183,0.6860,lazy
1775985830.987,0.0000,176.2337,1.0425,22.7091,8.0126,0.9646,0.0183,0.6860,lazy
1775985831.040,0.0000,176.2337,0.0000,23.1298,6.4201,0.9646,0.0183,0.6860,lazy
1775985831.096,0.0000,176.2337,0.0000,19.6826,4.9223,0.9646,0.0183,0.6860,lazy
1775985831.150,0.1470,176.3807,0.1470,29.8118,9.4762,0.9717,0.0170,0.6640,lazy
1775985831.205,0.0000,176.3807,-0.1470,36.5726,9.1522,0.9717,0.0170,0.6640,lazy
1775985831.259,0.0000,176.3807,0.0000,37.8097,10.3955,0.9717,0.0170,0.6640,lazy
1775985831.366,-6.0488,170.3319,-6.0488,40.4182,9.1393,0.9690,0.0731,0.6670,lazy
1775985831.418,3.1736,173.5054,9.2224,40.6853,11.0723,0.9588,0.0437,0.6380,lazy
1775985831.470,0.0000,173.5054,-3.1736,40.5368,15.4817,0.9588,0.0437,0.6380,lazy
1775985831.575,-11.6352,161.8702,-11.6352,40.2169,13.8746,0.9687,0.1517,0.6870,lazy
1775985831.629,0.0000,161.8702,11.6352,40.4353,16.8668,0.9687,0.1517,0.6870,lazy
1775985831.681,0.0000,161.8702,0.0000,42.8400,17.2193,0.9687,0.1517,0.6870,lazy
1775985831.734,0.0000,161.8702,0.0000,43.5686,18.5255,0.9687,0.1517,0.6870,lazy
1775985831.786,-46.5511,115.3191,-46.5511,44.4933,15.9560,0.9425,0.5840,0.7120,lazy
1775985831.839,0.0000,115.3191,46.5511,42.5518,20.1509,0.9425,0.5840,0.7120,lazy
1775985831.891,-9.1304,106.1887,-9.1304,39.7281,17.5886,0.9263,0.6688,0.6650,lazy
