Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985827.145,-95.8708,84.1292,-95.8708,100.0000,30.3481,0.9575,0.0000,0.6390,lazy
1775985827.195,-9.9240,74.2052,85.9467,100.0000,29.8323,0.9504,0.0000,0.6940,lazy
1775985827.246,0.0000,74.2052,9.9240,100.0000,30.2907,0.9504,0.0000,0.6940,lazy
1775985827.298,-3.6878,70.5174,-3.6878,100.0000,30.3760,0.9602,0.0000,0.7070,lazy
1775985827.350,0.0000,70.5174,3.6878,100.0000,30.6631,0.9602,1.0000,0.7070,lazy
1775985827.402,2.0422,72.5596,2.0422,100.0000,28.4160,0.9572,0.8500,0.7140,lazy
1775985827.455,0.0000,72.5596,-2.0422,100.0000,31.3716,0.9572,0.8500,0.7140,lazy
1775985827.507,0.0000,72.5596,0.0000,100.0000,26.7365,0.9572,0.8500,0.7140,lazy
1775985827.559,10.1590,82.7186,10.1590,100.0000,28.7121,0.9379,0.1036,0.6320,lazy
1775985827.611,42.7354,125.4540,32.5764,100.0000,29.6691,0.9175,0.0000,0.6440,lazy
1775985827.664,0.0000,125.4540,-42.7354,100.0000,29.1299,0.9175,0.0000,0.6440,lazy
1775985827.718,0.0000,125.4540,0.0000,100.0000,26.9525,0.9175,0.0000,0.6440,lazy
1775985827.770,0.0000,125.4540,0.0000,99.4054,26.5189,0.9175,0.0000,0.6440,lazy
1775985827.822,0.0000,125.4540,0.0000,92.1454,25.0712,0.9175,0.0000,0.6440,lazy
1775985827.874,0.0000,125.4540,0.0000,94.0746,27.1278,0.9175,0.0000,0.6440,lazy
1775985827.926,0.0000,125.4540,0.0000,50.2076,25.1191,0.9175,0.0000,0.6440,lazy
1775985827.978,0.5045,125.9586,0.5045,38.8675,26.6117,0.9400,0.0000,0.6660,lazy
1775985828.031,0.0000,125.9586,-0.5045,36.0670,23.7206,0.9400,0.0000,0.6660,lazy
1775985828.085,0.0000,125.9586,0.0000,35.2956,26.5029,0.9400,0.0000,0.6660,lazy
1775985828.138,0.0000,125.9586,0.0000,35.0409,23.4202,0.9400,0.0000,0.6660,lazy
1775985828.191,41.1512,167.1098,41.1512,36.0164,21.2246,0.9592,0.0000,0.6320,lazy
1775985828.244,0.0000,167.1098,-41.1512,23.3743,8.6353,0.9592,0.0000,0.6320,lazy
1775985828.298,0.0000,167.1098,0.0000,22.0966,9.4221,0.9592,0.0000,0.6320,lazy
1775985828.352,0.0000,167.1098,0.0000,22.7122,9.4401,0.9592,0.0000,0.6320,lazy
1775985828.456,0.0000,167.1098,0.0000,24.1106,5.4269,0.9592,0.0000,0.6320,lazy
1775985828.508,9.0960,176.2058,9.0960,25.4346,7.6722,0.9548,0.0000,0.7000,lazy
1775985828.560,0.0000,176.2058,-9.0960,23.7933,9.9651,0.9548,0.0000,0.7000,lazy
1775985828.613,0.0000,176.2058,0.0000,27.7764,10.1302,0.9548,0.0000,0.7000,lazy
1775985828.665,0.0000,176.2058,0.0000,28.3367,12.3817,0.9548,0.0000,0.7000,lazy
1775985828.716,0.0000,176.2058,0.0000,30.9216,11.3857,0.9548,0.0000,0.7000,lazy
1775985828.768,0.0000,176.2058,0.0000,38.9479,17.4084,0.9548,0.0000,0.7000,lazy
1775985828.821,0.0000,176.2058,0.0000,36.0913,17.7639,0.9548,0.0000,0.7000,lazy
