Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985827.145,-95.8708,84.1292,-95.8708,90.6980,24.9373,0.9575,0.0000,0.6390,lazy
1775985827.195,-9.9240,74.2052,85.9467,88.4762,25.1578,0.9504,0.0000,0.6940,lazy
1775985827.246,0.0000,74.2052,9.9240,89.8960,25.3155,0.9504,0.0000,0.6940,lazy
1775985827.298,-3.6878,70.5174,-3.6878,90.1906,25.6522,0.9602,0.0000,0.7070,lazy
1775985827.350,0.0000,70.5174,3.6878,87.0146,24.4985,0.9602,1.0000,0.7070,lazy
1775985827.402,2.0422,72.5596,2.0422,90.0742,21.0191,0.9572,0.8500,0.7140,lazy
1775985827.455,0.0000,72.5596,-2.0422,86.6132,24.7654,0.9572,0.8500,0.7140,lazy
1775985827.507,0.0000,72.5596,0.0000,86.6956,24.1091,0.9572,0.8500,0.7140,lazy
1775985827.559,10.1590,82.7186,10.1590,91.6968,21.9294,0.9379,0.1036,0.6320,lazy
1775985827.611,42.7354,125.4540,32.5764,90.4185,20.7211,0.9175,0.0000,0.6440,lazy
1775985827.664,0.0000,125.4540,-42.7354,91.8613,25.3852,0.9175,0.0000,0.6440,lazy
1775985827.718,0.0000,125.4540,0.0000,87.4952,24.8755,0.9175,0.0000,0.6440,lazy
1775985827.770,0.0000,125.4540,0.0000,75.5918,23.1150,0.9175,0.0000,0.6440,lazy
1775985827.822,0.0000,125.4540,0.0000,76.2292,20.2857,0.9175,0.0000,0.6440,lazy
1775985827.874,0.0000,125.4540,0.0000,60.0455,17.5247,0.9175,0.0000,0.6440,lazy
1775985827.926,0.0000,125.4540,0.0000,29.0561,22.4472,0.9175,0.0000,0.6440,lazy
1775985827.978,0.5045,125.9586,0.5045,28.3598,20.4363,0.9400,0.0000,0.6660,lazy
1775985828.031,0.0000,125.9586,-0.5045,29.6085,18.0757,0.9400,0.0000,0.6660,lazy
1775985828.085,0.0000,125.9586,0.0000,27.6875,20.3249,0.9400,0.0000,0.6660,lazy
1775985828.138,0.0000,125.9586,0.0000,27.6455,19.9097,0.9400,0.0000,0.6660,lazy
1775985828.191,41.1512,167.1098,41.1512,20.9569,9.9806,0.9592,0.0000,0.6320,lazy
1775985828.244,0.0000,167.1098,-41.1512,18.4949,8.0402,0.9592,0.0000,0.6320,lazy
