Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985827.145,-95.8708,84.1292,-95.8708,86.0676,24.7055,0.9575,0.0000,0.6390,lazy
1775985827.195,-9.9240,74.2052,85.9467,85.3462,22.0973,0.9504,0.0000,0.6940,lazy
1775985827.246,0.0000,74.2052,9.9240,88.0791,23.0976,0.9504,0.0000,0.6940,lazy
1775985827.298,-3.6878,70.5174,-3.6878,85.8041,25.7476,0.9602,0.0000,0.7070,lazy
1775985827.350,0.0000,70.5174,3.6878,86.3255,24.7614,0.9602,1.0000,0.7070,lazy
1775985827.402,2.0422,72.5596,2.0422,86.3979,24.3945,0.9572,0.8500,0.7140,lazy
1775985827.455,0.0000,72.5596,-2.0422,88.9591,26.5916,0.9572,0.8500,0.7140,lazy
1775985827.507,0.0000,72.5596,0.0000,87.8761,23.2765,0.9572,0.8500,0.7140,lazy
1775985827.559,10.1590,82.7186,10.1590,87.7267,23.3296,0.9379,0.1036,0.6320,lazy
1775985827.611,42.7354,125.4540,32.5764,84.1738,22.1041,0.9175,0.0000,0.6440,lazy
1775985827.664,0.0000,125.4540,-42.7354,85.5561,21.8354,0.9175,0.0000,0.6440,lazy
1775985827.718,0.0000,125.4540,0.0000,88.3236,20.9847,0.9175,0.0000,0.6440,lazy
1775985827.770,0.0000,125.4540,0.0000,83.2412,22.5238,0.9175,0.0000,0.6440,lazy
1775985827.822,0.0000,125.4540,0.0000,73.6856,22.0563,0.9175,0.0000,0.6440,lazy
1775985827.874,0.0000,125.4540,0.0000,71.9617,21.3859,0.9175,0.0000,0.6440,lazy
1775985827.926,0.0000,125.4540,0.0000,65.5544,20.8663,0.9175,0.0000,0.6440,lazy
1775985827.978,0.5045,125.9586,0.5045,31.9450,22.1590,0.9400,0.0000,0.6660,lazy
1775985828.031,0.0000,125.9586,-0.5045,30.3570,20.3767,0.9400,0.0000,0.6660,lazy
1775985828.085,0.0000,125.9586,0.0000,30.0331,17.5596,0.9400,0.0000,0.6660,lazy
1775985828.138,0.0000,125.9586,0.0000,29.7340,16.7831,0.9400,0.0000,0.6660,lazy
1775985828.191,41.1512,167.1098,41.1512,28.3495,15.8501,0.9592,0.0000,0.6320,lazy
1775985828.244,0.0000,167.1098,-41.1512,25.5408,18.3840,0.9592,0.0000,0.6320,lazy
1775985828.298,0.0000,167.1098,0.0000,18.2472,7.4169,0.9592,0.0000,0.6320,lazy
1775985828.352,0.0000,167.1098,0.0000,17.8858,6.4002,0.9592,0.0000,0.6320,lazy
1775985828.456,0.0000,167.1098,0.0000,21.2494,6.9566,0.9592,0.0000,0.6320,lazy
1775985828.508,9.0960,176.2058,9.0960,17.8998,6.5057,0.9548,0.0000,0.7000,lazy
1775985828.560,0.0000,176.2058,-9.0960,19.0739,9.3810,0.9548,0.0000,0.7000,lazy
1775985828.613,0.0000,176.2058,0.0000,18.9978,6.8939,0.9548,0.0000,0.7000,lazy
1775985828.665,0.0000,176.2058,0.0000,23.2201,12.6041,0.9548,0.0000,0.7000,lazy
1775985828.716,0.0000,176.2058,0.0000,24.4158,8.7496,0.9548,0.0000,0.7000,lazy
1775985828.768,0.0000,176.2058,0.0000,24.1557,13.0255,0.9548,0.0000,0.7000,lazy
1775985828.821,0.0000,176.2058,0.0000,29.1449,14.3220,0.9548,0.0000,0.7000,lazy
1775985828.873,1.5560,177.7617,1.5560,28.6954,13.5227,0.9729,0.0000,0.7000,lazy
1775985828.927,0.0000,177.7617,-1.5560,30.6291,15.6308,0.9729,0.0000,0.7000,lazy
1775985828.983,0.0000,177.7617,0.0000,34.0452,15.5298,0.9729,0.0000,0.7000,lazy
1775985829.037,0.0000,177.7617,0.0000,33.5239,14.7985,0.9729,0.0000,0.7000,lazy
1775985829.090,0.0000,177.7617,0.0000,36.4111,17.9401,0.9729,0.0000,0.7000,lazy
1775985829.142,-5.4031,172.3586,-5.4031,42.4716,15.7813,0.9638,0.0504,0.6800,lazy
1775985829.194,0.0000,172.3586,5.4031,39.7375,16.6812,0.9638,0.0504,0.6800,lazy
1775985829.248,0.0000,172.3586,0.0000,42.4079,17.1592,0.9638,0.0504,0.6800,lazy
1775985829.301,0.0000,172.3586,0.0000,43.8914,21.1448,0.9638,0.0504,0.6800,lazy
1775985829.353,-25.1636,147.1949,-25.1636,45.6254,21.2151,0.9665,0.2850,0.6960,lazy
1775985829.405,0.0000,147.1949,25.1636,44.7448,18.2511,0.9665,0.2850,0.6960,lazy
1775985829.459,0.0000,147.1949,0.0000,44.8737,16.6128,0.9665,0.2850,0.6960,lazy
1775985829.512,0.0000,147.1949,0.0000,43.4331,23.2123,0.9665,0.2850,0.6960,lazy
1775985829.564,-41.3281,105.8668,-41.3281,42.3389,24.4423,0.9305,0.6704,0.6870,lazy
1775985829.616,0.0000,105.8668,41.3281,46.4758,25.2213,0.9305,0.6704,0.6870,lazy
1775985829.669,0.0000,105.8668,0.0000,42.8967,24.7835,0.9305,0.6704,0.6870,lazy
1775985829.721,-23.5476,82.3192,-23.5476,43.8951,24.4133,0.9776,0.8900,0.7080,lazy
1775985829.774,0.0000,82.3192,23.5476,43.0120,29.6524,0.9776,0.8900,0.7080,lazy
1775985829.826,0.0000,82.3192,0.0000,46.0876,25.3735,0.9776,0.8900,0.7080,lazy
1775985829.879,0.0000,82.3192,0.0000,43.1509,28.0812,0.9776,0.8900,0.7080,lazy
1775985829.932,8.6584,90.9776,8.6584,42.8046,25.6301,0.9402,0.8092,0.6700,lazy
1775985829.984,0.0000,90.9776,-8.6584,44.3921,24.2660,0.9402,0.8092,0.6700,lazy
1775985830.036,0.0000,90.9776,0.0000,44.6534,25.8000,0.9402,0.8092,0.6700,lazy
1775985830.088,0.0000,90.9776,0.0000,40.4172,23.6448,0.9402,0.8092,0.6700,lazy
1775985830.142,0.0000,90.9776,0.0000,39.2426,23.9207,0.9402,0.8092,0.6700,lazy
1775985830.195,0.0000,90.9776,0.0000,40.8536,24.4487,0.9402,0.8092,0.6700,lazy
1775985830.247,31.4516,122.4293,31.4516,37.4497,23.0131,0.9498,0.5159,0.7230,lazy
1775985830.299,0.0000,122.4293,-31.4516,39.8783,21.7997,0.9498,0.5159,0.7230,lazy
1775985830.354,0.0000,122.4293,0.0000,33.5416,22.0971,0.9498,0.5159,0.7230,lazy
1775985830.511,0.0000,122.4293,0.0000,23.9451,20.6469,0.9498,0.5159,0.7230,lazy
1775985830.563,43.7112,166.1405,43.7112,23.5276,16.8211,0.9507,0.1084,0.6620,lazy
1775985830.617,0.0000,166.1405,-43.7112,23.3969,17.8644,0.9507,0.1084,0.6620,lazy
1775985830.670,0.0000,166.1405,0.0000,22.7728,14.0801,0.9507,0.1084,0.6620,lazy
1775985830.723,12.0682,178.2087,12.0682,23.8377,8.5194,0.9632,0.0000,0.6950,lazy
1775985830.776,0.0000,178.2087,-12.0682,23.9631,8.2174,0.9632,0.0000,0.6950,lazy
1775985830.829,0.0000,178.2087,0.0000,22.0028,7.8715,0.9632,0.0000,0.6950,lazy
1775985830.881,-0.9325,177.2762,-0.9325,18.7644,6.7651,0.9569,0.0087,0.6660,lazy
1775985830.934,-1.0425,176.2337,-0.1100,22.6075,5.7071,0.9646,0.0183,0.6860,lazy
1775985830.987,0.0000,176.2337,1.0425,24.8349,5.4394,0.9646,0.0183,0.6860,lazy
1775985831.040,0.0000,176.2337,0.0000,18.6362,6.8669,0.9646,0.0183,0.6860,lazy
1775985831.096,0.0000,176.2337,0.0000,15.9668,7.1947,0.9646,0.0183,0.6860,lazy
1775985831.150,0.1470,176.3807,0.1470,19.1897,7.2655,0.9717,0.0170,0.6640,lazy
1775985831.205,0.0000,176.3807,-0.1470,32.2076,6.7587,0.9717,0.0170,0.6640,lazy
1775985831.259,0.0000,176.3807,0.0000,34.5449,9.4286,0.9717,0.0170,0.6640,lazy
1775985831.366,-6.0488,170.3319,-6.0488,38.2924,10.2042,0.9690,0.0731,0.6670,lazy
1775985831.418,3.1736,173.5054,9.2224,37.5376,10.4910,0.9588,0.0437,0.6380,lazy
1775985831.470,0.0000,173.5054,-3.1736,37.4073,6.0445,0.9588,0.0437,0.6380,lazy
1775985831.575,-11.6352,161.8702,-11.6352,35.5701,10.0242,0.9687,0.1517,0.6870,lazy
1775985831.629,0.0000,161.8702,11.6352,36.7752,12.3976,0.9687,0.1517,0.6870,lazy
1775985831.681,0.0000,161.8702,0.0000,36.3029,16.5179,0.9687,0.1517,0.6870,lazy
