Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985827.145,-95.8708,84.1292,-95.8708,100.0000,28.2391,0.9575,0.0000,0.6390,lazy
1775985827.195,-9.9240,74.2052,85.9467,100.0000,29.2188,0.9504,0.0000,0.6940,lazy
1775985827.246,0.0000,74.2052,9.9240,100.0000,27.0212,0.9504,0.0000,0.6940,lazy
1775985827.298,-3.6878,70.5174,-3.6878,100.0000,29.9246,0.9602,0.0000,0.7070,lazy
1775985827.350,0.0000,70.5174,3.6878,100.0000,28.8735,0.9602,1.0000,0.7070,lazy
1775985827.402,2.0422,72.5596,2.0422,100.0000,27.6240,0.9572,0.8500,0.7140,lazy
1775985827.455,0.0000,72.5596,-2.0422,100.0000,26.9649,0.9572,0.8500,0.7140,lazy
1775985827.507,0.0000,72.5596,0.0000,100.0000,27.3694,0.9572,0.8500,0.7140,lazy
1775985827.559,10.1590,82.7186,10.1590,100.0000,27.5922,0.9379,0.1036,0.6320,lazy
1775985827.611,42.7354,125.4540,32.5764,100.0000,25.4097,0.9175,0.0000,0.6440,lazy
1775985827.664,0.0000,125.4540,-42.7354,100.0000,26.3983,0.9175,0.0000,0.6440,lazy
1775985827.718,0.0000,125.4540,0.0000,100.0000,26.8840,0.9175,0.0000,0.6440,lazy
1775985827.770,0.0000,125.4540,0.0000,88.6882,23.5681,0.9175,0.0000,0.6440,lazy
1775985827.822,0.0000,125.4540,0.0000,87.7053,23.2160,0.9175,0.0000,0.6440,lazy
1775985827.874,0.0000,125.4540,0.0000,83.0179,23.8029,0.9175,0.0000,0.6440,lazy
1775985827.926,0.0000,125.4540,0.0000,34.4248,27.1452,0.9175,0.0000,0.6440,lazy
1775985827.978,0.5045,125.9586,0.5045,35.4058,22.7202,0.9400,0.0000,0.6660,lazy
1775985828.031,0.0000,125.9586,-0.5045,33.8282,21.6101,0.9400,0.0000,0.6660,lazy
1775985828.085,0.0000,125.9586,0.0000,33.9291,20.1329,0.9400,0.0000,0.6660,lazy
1775985828.138,0.0000,125.9586,0.0000,32.8623,20.5292,0.9400,0.0000,0.6660,lazy
1775985828.191,41.1512,167.1098,41.1512,27.1366,12.9026,0.9592,0.0000,0.6320,lazy
1775985828.244,0.0000,167.1098,-41.1512,21.2305,10.6513,0.9592,0.0000,0.6320,lazy
1775985828.298,0.0000,167.1098,0.0000,23.3887,7.3090,0.9592,0.0000,0.6320,lazy
1775985828.352,0.0000,167.1098,0.0000,20.8638,9.8098,0.9592,0.0000,0.6320,lazy
1775985828.456,0.0000,167.1098,0.0000,25.0938,8.9661,0.9592,0.0000,0.6320,lazy
1775985828.508,9.0960,176.2058,9.0960,21.1435,8.1512,0.9548,0.0000,0.7000,lazy
1775985828.560,0.0000,176.2058,-9.0960,26.6318,11.7404,0.9548,0.0000,0.7000,lazy
1775985828.613,0.0000,176.2058,0.0000,24.5693,14.9852,0.9548,0.0000,0.7000,lazy
1775985828.665,0.0000,176.2058,0.0000,28.4671,12.1665,0.9548,0.0000,0.7000,lazy
1775985828.716,0.0000,176.2058,0.0000,33.9082,13.8155,0.9548,0.0000,0.7000,lazy
1775985828.768,0.0000,176.2058,0.0000,31.9417,17.7291,0.9548,0.0000,0.7000,lazy
1775985828.821,0.0000,176.2058,0.0000,38.4748,16.2440,0.9548,0.0000,0.7000,lazy
1775985828.873,1.5560,177.7617,1.5560,40.4204,19.6953,0.9729,0.0000,0.7000,lazy
1775985828.927,0.0000,177.7617,-1.5560,40.0102,15.7695,0.9729,0.0000,0.7000,lazy
