Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985487.454,-9.6653,170.3347,-9.6653,11.1278,43.9317,0.9669,0.0000,0.5860,golden
1775985487.505,0.0000,170.3347,9.6653,13.9602,46.3654,0.9669,0.0000,0.5860,golden
1775985487.557,0.0000,170.3347,0.0000,15.2752,51.7308,0.9669,0.0000,0.5860,golden
1775985487.608,-10.7561,159.5786,-10.7561,13.9564,47.8386,0.9605,0.0000,0.7580,golden
1775985487.660,0.0000,159.5786,10.7561,11.8770,50.7450,0.9605,1.0000,0.7580,golden
1775985487.711,0.0000,159.5786,0.0000,13.2354,56.1238,0.9605,1.0000,0.7580,golden
1775985487.814,-31.1246,128.4540,-31.1246,15.7885,60.7202,0.9766,1.0000,0.8170,golden
1775985487.866,0.0000,128.4540,31.1246,17.2729,62.0578,0.9766,1.0000,0.8170,golden
1775985487.969,-12.9312,115.5228,-12.9312,17.1746,61.7589,0.9632,1.0000,0.7840,golden
1775985488.021,0.0000,115.5228,12.9312,17.0163,62.7866,0.9632,1.0000,0.7840,golden
1775985488.126,-28.3238,87.1989,-28.3238,17.4350,65.5419,0.9596,1.0000,0.7540,golden
1775985488.181,0.0000,87.1989,28.3238,19.6722,68.4320,0.9596,1.0000,0.7540,golden
1775985488.235,0.0000,87.1989,0.0000,16.1331,67.0199,0.9596,1.0000,0.7540,golden
1775985488.288,-20.5139,66.6850,-20.5139,18.1417,67.1327,0.9452,1.0000,0.7970,golden
1775985488.340,0.0000,66.6850,20.5139,19.7521,66.8160,0.9452,1.0000,0.7970,golden
1775985488.393,0.0000,66.6850,0.0000,22.5039,67.6946,0.9452,1.0000,0.7970,golden
1775985488.446,-6.7319,59.9531,-6.7319,19.4719,72.7829,0.9449,1.0000,0.7210,golden
1775985488.498,0.0000,59.9531,6.7319,20.9634,68.7729,0.9449,1.0000,0.7210,golden
1775985488.551,0.0000,59.9531,0.0000,21.0325,68.1708,0.9449,1.0000,0.7210,golden
