Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985487.454,-9.6653,170.3347,-9.6653,11.4674,41.6984,0.9669,0.0000,0.5860,golden
1775985487.505,0.0000,170.3347,9.6653,12.6965,37.4494,0.9669,0.0000,0.5860,golden
1775985487.557,0.0000,170.3347,0.0000,12.9763,47.9477,0.9669,0.0000,0.5860,golden
1775985487.608,-10.7561,159.5786,-10.7561,12.5341,44.4781,0.9605,0.0000,0.7580,golden
1775985487.660,0.0000,159.5786,10.7561,10.8994,45.3134,0.9605,1.0000,0.7580,golden
1775985487.711,0.0000,159.5786,0.0000,14.6533,50.5017,0.9605,1.0000,0.7580,golden
1775985487.814,-31.1246,128.4540,-31.1246,17.3820,54.7281,0.9766,1.0000,0.8170,golden
1775985487.866,0.0000,128.4540,31.1246,14.9677,55.8597,0.9766,1.0000,0.8170,golden
1775985487.969,-12.9312,115.5228,-12.9312,15.3519,55.5763,0.9632,1.0000,0.7840,golden
1775985488.021,0.0000,115.5228,12.9312,15.0742,55.5027,0.9632,1.0000,0.7840,golden
1775985488.126,-28.3238,87.1989,-28.3238,16.4114,58.2441,0.9596,1.0000,0.7540,golden
1775985488.181,0.0000,87.1989,28.3238,13.5664,62.7066,0.9596,1.0000,0.7540,golden
1775985488.235,0.0000,87.1989,0.0000,18.2919,61.0571,0.9596,1.0000,0.7540,golden
1775985488.288,-20.5139,66.6850,-20.5139,16.9500,63.8560,0.9452,1.0000,0.7970,golden
1775985488.340,0.0000,66.6850,20.5139,16.1531,61.1053,0.9452,1.0000,0.7970,golden
1775985488.393,0.0000,66.6850,0.0000,19.6983,61.7230,0.9452,1.0000,0.7970,golden
1775985488.446,-6.7319,59.9531,-6.7319,16.9455,64.0027,0.9449,1.0000,0.7210,golden
1775985488.498,0.0000,59.9531,6.7319,18.0605,60.3448,0.9449,1.0000,0.7210,golden
1775985488.551,0.0000,59.9531,0.0000,20.7682,57.3651,0.9449,1.0000,0.7210,golden
1775985488.603,-5.0322,54.9210,-5.0322,16.4547,56.4676,0.9519,1.0000,0.6920,golden
1775985488.654,0.0000,54.9210,5.0322,16.2696,53.0634,0.9519,1.0000,0.6920,golden
1775985488.759,-1.5994,53.3215,-1.5994,18.6540,50.1817,0.9616,1.0000,0.7390,golden
1775985488.813,0.0000,53.3215,1.5994,19.4085,52.3188,0.9616,1.0000,0.7390,golden
1775985488.918,3.1871,56.5086,3.1871,14.7935,44.7790,0.9411,0.9728,0.6980,golden
1775985488.972,0.0000,56.5086,-3.1871,16.5274,40.9501,0.9411,0.9728,0.6980,golden
1775985489.078,17.3841,73.8927,17.3841,16.5766,40.7775,0.9397,0.8242,0.6830,golden
1775985489.130,0.0000,73.8927,-17.3841,11.9429,36.2741,0.9397,0.8242,0.6830,golden
1775985489.233,59.5837,133.4763,59.5837,16.2294,39.3887,0.9653,0.3150,0.5560,golden
