Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985487.454,-9.6653,170.3347,-9.6653,8.7971,47.0650,0.9669,0.0000,0.5860,golden
1775985487.505,0.0000,170.3347,9.6653,12.5008,44.5018,0.9669,0.0000,0.5860,golden
1775985487.557,0.0000,170.3347,0.0000,10.2759,50.5711,0.9669,0.0000,0.5860,golden
1775985487.608,-10.7561,159.5786,-10.7561,15.9190,50.3127,0.9605,0.0000,0.7580,golden
1775985487.660,0.0000,159.5786,10.7561,15.0700,48.1907,0.9605,1.0000,0.7580,golden
1775985487.711,0.0000,159.5786,0.0000,14.9988,59.7994,0.9605,1.0000,0.7580,golden
1775985487.814,-31.1246,128.4540,-31.1246,17.1722,63.2659,0.9766,1.0000,0.8170,golden
1775985487.866,0.0000,128.4540,31.1246,15.6261,66.0506,0.9766,1.0000,0.8170,golden
1775985487.969,-12.9312,115.5228,-12.9312,18.4777,65.5780,0.9632,1.0000,0.7840,golden
1775985488.021,0.0000,115.5228,12.9312,19.5613,63.9610,0.9632,1.0000,0.7840,golden
1775985488.126,-28.3238,87.1989,-28.3238,13.9460,65.7334,0.9596,1.0000,0.7540,golden
1775985488.181,0.0000,87.1989,28.3238,19.7393,71.2644,0.9596,1.0000,0.7540,golden
1775985488.235,0.0000,87.1989,0.0000,20.3762,71.8654,0.9596,1.0000,0.7540,golden
1775985488.288,-20.5139,66.6850,-20.5139,20.1157,70.8991,0.9452,1.0000,0.7970,golden
1775985488.340,0.0000,66.6850,20.5139,23.3609,72.8386,0.9452,1.0000,0.7970,golden
1775985488.393,0.0000,66.6850,0.0000,19.7448,70.9906,0.9452,1.0000,0.7970,golden
1775985488.446,-6.7319,59.9531,-6.7319,20.4989,70.5227,0.9449,1.0000,0.7210,golden
1775985488.498,0.0000,59.9531,6.7319,18.5569,72.3589,0.9449,1.0000,0.7210,golden
1775985488.551,0.0000,59.9531,0.0000,23.6961,72.7639,0.9449,1.0000,0.7210,golden
1775985488.603,-5.0322,54.9210,-5.0322,21.0613,67.8693,0.9519,1.0000,0.6920,golden
1775985488.654,0.0000,54.9210,5.0322,20.7731,61.2665,0.9519,1.0000,0.6920,golden
1775985488.759,-1.5994,53.3215,-1.5994,21.3520,63.9426,0.9616,1.0000,0.7390,golden
1775985488.813,0.0000,53.3215,1.5994,22.3491,62.4462,0.9616,1.0000,0.7390,golden
1775985488.918,3.1871,56.5086,3.1871,20.9864,57.2307,0.9411,0.9728,0.6980,golden
1775985488.972,0.0000,56.5086,-3.1871,24.3820,56.6090,0.9411,0.9728,0.6980,golden
1775985489.078,17.3841,73.8927,17.3841,19.5249,51.5987,0.9397,0.8242,0.6830,golden
1775985489.130,0.0000,73.8927,-17.3841,17.6713,48.8360,0.9397,0.8242,0.6830,golden
1775985489.233,59.5837,133.4763,59.5837,16.9263,45.0874,0.9653,0.3150,0.5560,golden
1775985489.289,0.0000,133.4763,-59.5837,16.7595,45.6346,0.9653,0.3150,0.5560,golden
1775985489.393,3.6723,137.1486,3.6723,15.0959,47.1979,0.9327,0.2836,0.5990,golden
1775985489.445,0.0000,137.1486,-3.6723,17.0811,45.5163,0.9327,0.2836,0.5990,golden
1775985489.552,27.2655,164.4141,27.2655,17.5033,41.7787,0.9402,0.0506,0.6920,golden
1775985489.604,0.0000,164.4141,-27.2655,15.2630,39.9894,0.9402,0.0506,0.6920,golden
1775985489.708,7.2875,171.7017,7.2875,14.0426,39.7426,0.9507,0.0000,0.7010,golden
1775985489.760,0.0000,171.7017,-7.2875,16.5982,39.0619,0.9507,0.0000,0.7010,golden
1775985489.867,4.9765,176.6781,4.9765,12.1474,40.2153,0.9776,0.0000,0.7030,golden
1775985489.921,0.0000,176.6781,-4.9765,8.7822,39.1512,0.9776,0.0000,0.7030,golden
1775985489.975,0.0000,176.6781,0.0000,9.4962,34.6875,0.9776,0.0000,0.7030,golden
1775985490.029,-4.4023,172.2758,-4.4023,8.9149,34.1788,0.9462,0.0357,0.7240,golden
1775985490.083,0.0000,172.2758,4.4023,11.8049,35.5549,0.9462,0.0357,0.7240,golden
1775985490.186,7.5723,179.8482,7.5723,10.6845,37.2654,0.9403,0.0000,0.7770,golden
1775985490.238,0.0000,179.8482,-7.5723,10.5507,34.2382,0.9403,0.0000,0.7770,golden
1775985490.290,0.0000,179.8482,0.0000,11.9345,39.9393,0.9403,0.0000,0.7770,golden
1775985490.342,-8.0878,171.7604,-8.0878,9.1681,37.3377,0.9620,0.0639,0.7470,golden
1775985490.395,0.0000,171.7604,8.0878,11.3677,35.6368,0.9620,0.0639,0.7470,golden
1775985490.550,-7.2601,164.5003,-7.2601,12.4721,34.3380,0.9599,0.1213,0.7710,golden
1775985490.603,0.0000,164.5003,7.2601,9.5216,42.3490,0.9599,0.1213,0.7710,golden
1775985490.655,0.0000,164.5003,0.0000,11.3106,41.5841,0.9599,0.1213,0.7710,golden
1775985490.707,0.0000,164.5003,0.0000,9.8424,42.0969,0.9599,0.1213,0.7710,golden
1775985490.810,-8.1423,156.3580,-8.1423,13.5015,43.0367,0.9435,0.1857,0.5760,golden
1775985490.862,0.0000,156.3580,8.1423,10.9094,45.4443,0.9435,0.1857,0.5760,golden
1775985491.020,-23.6508,132.7073,-23.6508,13.0708,47.0110,0.9419,0.3726,0.6920,golden
1775985491.075,0.0000,132.7073,23.6508,17.7823,49.8540,0.9419,0.3726,0.6920,golden
1775985491.178,-51.2481,81.4591,-51.2481,17.3080,50.6338,0.9372,0.7776,0.6700,golden
1775985491.234,0.0000,81.4591,51.2481,18.6146,53.8267,0.9372,0.7776,0.6700,golden
1775985491.286,-23.7225,57.7367,-23.7225,19.1503,60.3107,0.9357,0.9651,0.7270,golden
1775985491.339,0.0000,57.7367,23.7225,21.4890,55.1022,0.9357,0.9651,0.7270,golden
1775985491.446,0.0000,57.7367,0.0000,19.7987,57.4207,0.9357,0.9651,0.7270,golden
1775985491.498,0.0000,57.7367,0.0000,20.0114,52.8164,0.9357,0.9651,0.7270,golden
1775985491.551,0.0000,57.7367,0.0000,21.6493,52.1119,0.9357,0.9651,0.7270,golden
1775985491.603,-9.5139,48.2228,-9.5139,21.2975,55.2542,0.9415,1.0000,0.7250,golden
1775985491.655,0.0000,48.2228,9.5139,21.0502,55.3690,0.9415,1.0000,0.7250,golden
1775985491.766,2.7565,50.9793,2.7565,20.0317,56.9997,0.9566,0.9791,0.7410,golden
1775985491.818,0.0000,50.9793,-2.7565,22.9367,55.3255,0.9566,0.9791,0.7410,golden
1775985491.872,0.0000,50.9793,0.0000,22.3285,52.4113,0.9566,0.9791,0.7410,golden
1775985491.975,0.3396,51.3188,0.3396,23.9006,47.5600,0.9633,0.9765,0.7380,golden
1775985492.027,0.0000,51.3188,-0.3396,20.2801,51.2329,0.9633,0.9765,0.7380,golden
1775985492.131,38.4629,89.7817,38.4629,21.6381,50.3274,0.9358,0.6843,0.6130,golden
1775985492.187,0.0000,89.7817,-38.4629,25.1706,44.2765,0.9358,0.6843,0.6130,golden
1775985492.291,70.1252,159.9069,70.1252,21.0418,45.9798,0.9699,0.1515,0.5080,golden
1775985492.345,0.0000,159.9069,-70.1252,22.0964,46.1390,0.9699,0.1515,0.5080,golden
1775985492.449,4.2331,164.1400,4.2331,17.9365,38.0044,0.9109,0.1193,0.6360,golden
1775985492.502,0.0000,164.1400,-4.2331,16.3465,35.8551,0.9109,0.1193,0.6360,golden
1775985492.554,9.6296,173.7696,9.6296,20.6901,36.9258,0.9463,0.0462,0.5820,golden
1775985492.606,0.0000,173.7696,-9.6296,18.6257,36.4526,0.9463,0.0462,0.5820,golden
1775985492.762,-53.2837,120.4859,-53.2837,18.2615,36.3170,0.9598,0.4510,0.7370,golden
1775985492.815,0.0000,120.4859,53.2837,14.8042,38.9868,0.9598,0.4510,0.7370,golden
1775985492.920,0.0000,120.4859,0.0000,17.8868,38.2635,0.9598,0.4510,0.7370,golden
1775985492.974,0.0000,120.4859,0.0000,19.0153,37.8326,0.9598,0.4510,0.7370,golden
1775985493.027,59.1736,179.6595,59.1736,17.1446,34.3509,0.9839,0.0014,0.7360,golden
1775985493.079,0.0000,179.6595,-59.1736,16.3101,37.2543,0.9839,0.0014,0.7360,golden
1775985493.236,-1.8670,177.7924,-1.8670,13.6134,37.7854,0.9497,0.0156,0.7440,golden
1775985493.290,0.0000,177.7924,1.8670,15.0866,32.6065,0.9497,0.0156,0.7440,golden
1775985493.394,-2.4609,175.3315,-2.4609,15.2885,37.1161,0.9565,0.0343,0.7760,golden
1775985493.447,0.0000,175.3315,2.4609,11.5955,36.1133,0.9565,0.0343,0.7760,golden
1775985493.550,0.0000,175.3315,0.0000,11.3533,35.9897,0.9565,0.0343,0.7760,golden
1775985493.605,0.0000,175.3315,0.0000,12.5578,34.3567,0.9565,0.0343,0.7760,golden
1775985493.708,-5.5606,169.7709,-5.5606,12.5397,35.2605,0.9684,0.0766,0.7410,golden
1775985493.761,0.0000,169.7709,5.5606,8.9027,36.7853,0.9684,0.0766,0.7410,golden
1775985493.813,-23.4380,146.3329,-23.4380,12.4181,34.0277,0.9585,0.2546,0.7770,golden
1775985493.865,0.0000,146.3329,23.4380,11.3686,36.1457,0.9585,0.2546,0.7770,golden
1775985493.918,0.0000,146.3329,0.0000,27.5438,33.4878,0.9585,0.2546,0.7770,golden
1775985494.022,-4.0825,142.2504,-4.0825,27.6225,35.8354,0.9549,0.2856,0.7980,golden
1775985494.074,0.0000,142.2504,4.0825,30.9594,38.2433,0.9549,0.2856,0.7980,golden
1775985494.126,17.6044,159.8548,17.6044,31.8810,40.3279,0.9479,0.1519,0.7490,golden
1775985494.178,0.0000,159.8548,-17.6044,31.6675,42.9691,0.9479,0.1519,0.7490,golden
1775985494.232,0.0000,159.8548,0.0000,33.7034,46.8853,0.9479,0.1519,0.7490,golden
1775985494.338,-84.6848,75.1701,-84.6848,32.7040,42.0715,0.9362,0.7953,0.7770,golden
1775985494.392,0.0000,75.1701,84.6848,36.1542,44.8052,0.9362,0.7953,0.7770,golden
1775985494.497,-17.9575,57.2125,-17.9575,33.4964,50.6306,0.9501,0.9317,0.7700,golden
1775985494.548,0.0000,57.2125,17.9575,32.2938,47.0811,0.9501,0.9317,0.7700,golden
1775985494.651,0.0000,57.2125,0.0000,32.6031,51.2093,0.9501,0.9317,0.7700,golden
1775985494.704,0.0000,57.2125,0.0000,33.8669,51.9644,0.9501,0.9317,0.7700,golden
1775985494.808,-3.5877,53.6249,-3.5877,34.8068,50.8037,0.9434,0.9590,0.6820,golden
1775985494.860,0.0000,53.6249,3.5877,33.8531,53.1887,0.9434,0.9590,0.6820,golden
1775985494.911,0.0000,53.6249,0.0000,39.5098,56.1504,0.9434,0.9590,0.6820,golden
1775985494.963,0.0000,53.6249,0.0000,37.2013,57.6419,0.9434,0.9590,0.6820,golden
1775985495.017,0.0000,53.6249,0.0000,37.4380,54.6903,0.9434,0.9590,0.6820,golden
1775985495.122,9.8534,63.4782,9.8534,33.6954,54.9033,0.9317,0.8841,0.7430,golden
1775985495.174,0.0000,63.4782,-9.8534,28.6031,54.0106,0.9317,0.8841,0.7430,golden
1775985495.277,0.0000,63.4782,0.0000,27.6324,51.2955,0.9317,0.8841,0.7430,golden
1775985495.330,0.0000,63.4782,0.0000,26.1076,54.2108,0.9317,0.8841,0.7430,golden
1775985495.435,3.7590,67.2373,3.7590,25.4984,54.4710,0.9669,0.8555,0.5460,golden
1775985495.491,0.0000,67.2373,-3.7590,22.9555,50.8836,0.9669,0.8555,0.5460,golden
