Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985487.454,-9.6653,170.3347,-9.6653,10.6348,45.7988,0.9669,0.0000,0.5860,golden
1775985487.505,0.0000,170.3347,9.6653,11.7926,43.6217,0.9669,0.0000,0.5860,golden
1775985487.557,0.0000,170.3347,0.0000,15.1103,50.2521,0.9669,0.0000,0.5860,golden
1775985487.608,-10.7561,159.5786,-10.7561,14.8469,52.9865,0.9605,0.0000,0.7580,golden
1775985487.660,0.0000,159.5786,10.7561,17.5936,48.8669,0.9605,1.0000,0.7580,golden
1775985487.711,0.0000,159.5786,0.0000,16.8402,57.7473,0.9605,1.0000,0.7580,golden
1775985487.814,-31.1246,128.4540,-31.1246,16.1545,62.2213,0.9766,1.0000,0.8170,golden
1775985487.866,0.0000,128.4540,31.1246,17.7295,60.5544,0.9766,1.0000,0.8170,golden
1775985487.969,-12.9312,115.5228,-12.9312,17.5259,64.4347,0.9632,1.0000,0.7840,golden
1775985488.021,0.0000,115.5228,12.9312,16.1383,62.2451,0.9632,1.0000,0.7840,golden
1775985488.126,-28.3238,87.1989,-28.3238,20.1753,63.7861,0.9596,1.0000,0.7540,golden
1775985488.181,0.0000,87.1989,28.3238,21.3241,71.5140,0.9596,1.0000,0.7540,golden
1775985488.235,0.0000,87.1989,0.0000,19.4490,69.1308,0.9596,1.0000,0.7540,golden
1775985488.288,-20.5139,66.6850,-20.5139,20.2215,69.7345,0.9452,1.0000,0.7970,golden
1775985488.340,0.0000,66.6850,20.5139,22.5373,71.2442,0.9452,1.0000,0.7970,golden
1775985488.393,0.0000,66.6850,0.0000,22.0707,68.3614,0.9452,1.0000,0.7970,golden
1775985488.446,-6.7319,59.9531,-6.7319,18.6065,71.9178,0.9449,1.0000,0.7210,golden
1775985488.498,0.0000,59.9531,6.7319,21.1666,69.5748,0.9449,1.0000,0.7210,golden
1775985488.551,0.0000,59.9531,0.0000,20.5497,69.5107,0.9449,1.0000,0.7210,golden
1775985488.603,-5.0322,54.9210,-5.0322,22.4706,65.7184,0.9519,1.0000,0.6920,golden
1775985488.654,0.0000,54.9210,5.0322,22.3477,60.4798,0.9519,1.0000,0.6920,golden
1775985488.759,-1.5994,53.3215,-1.5994,22.7791,62.6461,0.9616,1.0000,0.7390,golden
1775985488.813,0.0000,53.3215,1.5994,18.8966,60.4474,0.9616,1.0000,0.7390,golden
1775985488.918,3.1871,56.5086,3.1871,18.6344,54.7329,0.9411,0.9728,0.6980,golden
1775985488.972,0.0000,56.5086,-3.1871,21.3451,55.7983,0.9411,0.9728,0.6980,golden
1775985489.078,17.3841,73.8927,17.3841,16.9648,45.2654,0.9397,0.8242,0.6830,golden
1775985489.130,0.0000,73.8927,-17.3841,15.5474,45.0723,0.9397,0.8242,0.6830,golden
1775985489.233,59.5837,133.4763,59.5837,17.8087,45.6374,0.9653,0.3150,0.5560,golden
1775985489.289,0.0000,133.4763,-59.5837,16.0182,45.5195,0.9653,0.3150,0.5560,golden
1775985489.393,3.6723,137.1486,3.6723,19.5237,45.1586,0.9327,0.2836,0.5990,golden
1775985489.445,0.0000,137.1486,-3.6723,16.7026,41.7063,0.9327,0.2836,0.5990,golden
1775985489.552,27.2655,164.4141,27.2655,16.0889,41.8824,0.9402,0.0506,0.6920,golden
1775985489.604,0.0000,164.4141,-27.2655,14.8734,39.8569,0.9402,0.0506,0.6920,golden
1775985489.708,7.2875,171.7017,7.2875,16.9026,38.2972,0.9507,0.0000,0.7010,golden
1775985489.760,0.0000,171.7017,-7.2875,14.4053,36.4287,0.9507,0.0000,0.7010,golden
1775985489.867,4.9765,176.6781,4.9765,12.7081,39.3767,0.9776,0.0000,0.7030,golden
1775985489.921,0.0000,176.6781,-4.9765,9.7047,34.6872,0.9776,0.0000,0.7030,golden
1775985489.975,0.0000,176.6781,0.0000,10.7856,34.9849,0.9776,0.0000,0.7030,golden
1775985490.029,-4.4023,172.2758,-4.4023,9.4294,36.2373,0.9462,0.0357,0.7240,golden
1775985490.083,0.0000,172.2758,4.4023,12.4392,33.9525,0.9462,0.0357,0.7240,golden
1775985490.186,7.5723,179.8482,7.5723,8.1833,32.6070,0.9403,0.0000,0.7770,golden
1775985490.238,0.0000,179.8482,-7.5723,9.9920,36.1623,0.9403,0.0000,0.7770,golden
1775985490.290,0.0000,179.8482,0.0000,10.8205,37.1116,0.9403,0.0000,0.7770,golden
1775985490.342,-8.0878,171.7604,-8.0878,10.4185,35.7202,0.9620,0.0639,0.7470,golden
1775985490.395,0.0000,171.7604,8.0878,8.8294,37.8697,0.9620,0.0639,0.7470,golden
1775985490.550,-7.2601,164.5003,-7.2601,10.8957,33.8085,0.9599,0.1213,0.7710,golden
1775985490.603,0.0000,164.5003,7.2601,8.5762,42.2918,0.9599,0.1213,0.7710,golden
1775985490.655,0.0000,164.5003,0.0000,9.8717,41.7985,0.9599,0.1213,0.7710,golden
1775985490.707,0.0000,164.5003,0.0000,11.2930,41.8435,0.9599,0.1213,0.7710,golden
1775985490.810,-8.1423,156.3580,-8.1423,13.5713,39.5700,0.9435,0.1857,0.5760,golden
1775985490.862,0.0000,156.3580,8.1423,11.8643,46.4997,0.9435,0.1857,0.5760,golden
1775985491.020,-23.6508,132.7073,-23.6508,19.1135,46.5865,0.9419,0.3726,0.6920,golden
1775985491.075,0.0000,132.7073,23.6508,17.9596,47.7745,0.9419,0.3726,0.6920,golden
1775985491.178,-51.2481,81.4591,-51.2481,19.6727,52.6522,0.9372,0.7776,0.6700,golden
1775985491.234,0.0000,81.4591,51.2481,21.1137,55.0903,0.9372,0.7776,0.6700,golden
1775985491.286,-23.7225,57.7367,-23.7225,21.0657,56.0076,0.9357,0.9651,0.7270,golden
1775985491.339,0.0000,57.7367,23.7225,21.4908,56.8090,0.9357,0.9651,0.7270,golden
1775985491.446,0.0000,57.7367,0.0000,20.5095,55.8737,0.9357,0.9651,0.7270,golden
1775985491.498,0.0000,57.7367,0.0000,22.3222,53.8680,0.9357,0.9651,0.7270,golden
1775985491.551,0.0000,57.7367,0.0000,22.1121,54.1125,0.9357,0.9651,0.7270,golden
1775985491.603,-9.5139,48.2228,-9.5139,19.9777,51.8525,0.9415,1.0000,0.7250,golden
1775985491.655,0.0000,48.2228,9.5139,22.2458,52.3621,0.9415,1.0000,0.7250,golden
1775985491.766,2.7565,50.9793,2.7565,22.1876,54.8204,0.9566,0.9791,0.7410,golden
1775985491.818,0.0000,50.9793,-2.7565,23.5895,53.8222,0.9566,0.9791,0.7410,golden
1775985491.872,0.0000,50.9793,0.0000,21.7477,49.3711,0.9566,0.9791,0.7410,golden
1775985491.975,0.3396,51.3188,0.3396,20.6495,46.7738,0.9633,0.9765,0.7380,golden
1775985492.027,0.0000,51.3188,-0.3396,22.7764,48.9112,0.9633,0.9765,0.7380,golden
1775985492.131,38.4629,89.7817,38.4629,19.8218,43.9932,0.9358,0.6843,0.6130,golden
1775985492.187,0.0000,89.7817,-38.4629,23.9799,46.1899,0.9358,0.6843,0.6130,golden
