Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985487.454,-9.6653,170.3347,-9.6653,11.2266,49.1530,0.9669,0.0000,0.5860,golden
1775985487.505,0.0000,170.3347,9.6653,13.7222,46.1797,0.9669,0.0000,0.5860,golden
1775985487.557,0.0000,170.3347,0.0000,16.7925,53.3344,0.9669,0.0000,0.5860,golden
1775985487.608,-10.7561,159.5786,-10.7561,15.8773,59.3439,0.9605,0.0000,0.7580,golden
1775985487.660,0.0000,159.5786,10.7561,14.8522,54.7527,0.9605,1.0000,0.7580,golden
1775985487.711,0.0000,159.5786,0.0000,16.1879,66.3413,0.9605,1.0000,0.7580,golden
1775985487.814,-31.1246,128.4540,-31.1246,18.8753,66.1434,0.9766,1.0000,0.8170,golden
1775985487.866,0.0000,128.4540,31.1246,16.8747,64.8279,0.9766,1.0000,0.8170,golden
1775985487.969,-12.9312,115.5228,-12.9312,18.0311,67.9465,0.9632,1.0000,0.7840,golden
1775985488.021,0.0000,115.5228,12.9312,18.8899,68.5794,0.9632,1.0000,0.7840,golden
1775985488.126,-28.3238,87.1989,-28.3238,22.8263,72.3935,0.9596,1.0000,0.7540,golden
1775985488.181,0.0000,87.1989,28.3238,22.2211,74.5254,0.9596,1.0000,0.7540,golden
1775985488.235,0.0000,87.1989,0.0000,20.1993,75.0938,0.9596,1.0000,0.7540,golden
1775985488.288,-20.5139,66.6850,-20.5139,21.8255,75.1117,0.9452,1.0000,0.7970,golden
1775985488.340,0.0000,66.6850,20.5139,21.8125,73.8839,0.9452,1.0000,0.7970,golden
1775985488.393,0.0000,66.6850,0.0000,21.6693,77.0806,0.9452,1.0000,0.7970,golden
1775985488.446,-6.7319,59.9531,-6.7319,24.2023,73.9384,0.9449,1.0000,0.7210,golden
1775985488.498,0.0000,59.9531,6.7319,20.6764,73.7870,0.9449,1.0000,0.7210,golden
1775985488.551,0.0000,59.9531,0.0000,25.1471,73.7493,0.9449,1.0000,0.7210,golden
1775985488.603,-5.0322,54.9210,-5.0322,23.9763,67.8799,0.9519,1.0000,0.6920,golden
1775985488.654,0.0000,54.9210,5.0322,24.3703,67.0333,0.9519,1.0000,0.6920,golden
