Timestamp,Ang_Vel,Angle,Ang_Accel,Target_RMS,Comp_RMS,Symmetry_Score,Phase_Progress,pose_score,label
1775985487.454,-9.6653,170.3347,-9.6653,11.8483,47.2361,0.9669,0.0000,0.5860,golden
1775985487.505,0.0000,170.3347,9.6653,14.6389,46.1977,0.9669,0.0000,0.5860,golden
1775985487.557,0.0000,170.3347,0.0000,15.3217,51.3172,0.9669,0.0000,0.5860,golden
1775985487.608,-10.7561,159.5786,-10.7561,13.1971,49.6963,0.9605,0.0000,0.7580,golden
1775985487.660,0.0000,159.5786,10.7561,14.7020,51.1515,0.9605,1.0000,0.7580,golden
1775985487.711,0.0000,159.5786,0.0000,15.8833,58.6837,0.9605,1.0000,0.7580,golden
1775985487.814,-31.1246,128.4540,-31.1246,16.8447,59.8942,0.9766,1.0000,0.8170,golden
1775985487.866,0.0000,128.4540,31.1246,15.9113,64.8562,0.9766,1.0000,0.8170,golden
1775985487.969,-12.9312,115.5228,-12.9312,18.7236,62.5989,0.9632,1.0000,0.7840,golden
1775985488.021,0.0000,115.5228,12.9312,17.8414,65.9684,0.9632,1.0000,0.7840,golden
1775985488.126,-28.3238,87.1989,-28.3238,19.5648,68.3692,0.9596,1.0000,0.7540,golden
1775985488.181,0.0000,87.1989,28.3238,19.1174,70.5389,0.9596,1.0000,0.7540,golden
1775985488.235,0.0000,87.1989,0.0000,19.3264,70.6232,0.9596,1.0000,0.7540,golden
1775985488.288,-20.5139,66.6850,-20.5139,22.2841,69.1002,0.9452,1.0000,0.7970,golden
1775985488.340,0.0000,66.6850,20.5139,19.6369,73.5008,0.9452,1.0000,0.7970,golden
1775985488.393,0.0000,66.6850,0.0000,19.7476,70.9918,0.9452,1.0000,0.7970,golden
1775985488.446,-6.7319,59.9531,-6.7319,21.1368,72.1771,0.9449,1.0000,0.7210,golden
1775985488.498,0.0000,59.9531,6.7319,20.0564,70.7506,0.9449,1.0000,0.7210,golden
1775985488.551,0.0000,59.9531,0.0000,19.8867,69.8452,0.9449,1.0000,0.7210,golden
1775985488.603,-5.0322,54.9210,-5.0322,21.3718,63.3484,0.9519,1.0000,0.6920,golden
1775985488.654,0.0000,54.9210,5.0322,18.9566,62.9587,0.9519,1.0000,0.6920,golden
1775985488.759,-1.5994,53.3215,-1.5994,19.7023,61.4484,0.9616,1.0000,0.7390,golden
1775985488.813,0.0000,53.3215,1.5994,23.4442,55.3676,0.9616,1.0000,0.7390,golden
1775985488.918,3.1871,56.5086,3.1871,20.8932,54.6664,0.9411,0.9728,0.6980,golden
1775985488.972,0.0000,56.5086,-3.1871,17.5943,50.9163,0.9411,0.9728,0.6980,golden
1775985489.078,17.3841,73.8927,17.3841,18.8109,45.5494,0.9397,0.8242,0.6830,golden
1775985489.130,0.0000,73.8927,-17.3841,18.3960,45.9609,0.9397,0.8242,0.6830,golden
1775985489.233,59.5837,133.4763,59.5837,18.6650,48.0593,0.9653,0.3150,0.5560,golden
1775985489.289,0.0000,133.4763,-59.5837,16.9827,43.7758,0.9653,0.3150,0.5560,golden
1775985489.393,3.6723,137.1486,3.6723,18.1590,42.4518,0.9327,0.2836,0.5990,golden
1775985489.445,0.0000,137.1486,-3.6723,13.1055,40.2651,0.9327,0.2836,0.5990,golden
1775985489.552,27.2655,164.4141,27.2655,14.2059,43.4724,0.9402,0.0506,0.6920,golden
1775985489.604,0.0000,164.4141,-27.2655,15.0791,43.0784,0.9402,0.0506,0.6920,golden
1775985489.708,7.2875,171.7017,7.2875,14.6373,40.5252,0.9507,0.0000,0.7010,golden
1775985489.760,0.0000,171.7017,-7.2875,12.1348,39.7191,0.9507,0.0000,0.7010,golden
1775985489.867,4.9765,176.6781,4.9765,11.5013,34.4865,0.9776,0.0000,0.7030,golden
1775985489.921,0.0000,176.6781,-4.9765,10.1764,38.2780,0.9776,0.0000,0.7030,golden
1775985489.975,0.0000,176.6781,0.0000,10.6968,35.7586,0.9776,0.0000,0.7030,golden
1775985490.029,-4.4023,172.2758,-4.4023,12.6494,36.6367,0.9462,0.0357,0.7240,golden
1775985490.083,0.0000,172.2758,4.4023,12.4756,35.1987,0.9462,0.0357,0.7240,golden
